Date	Time	Cause	IP	Name	User agent	Request method	Request URI	Comment
2012-01-10	17:52:16	Flooding	85.92.84.232	cellseek.rk8.com	Mozilla/5.0 (compatible; XML Sitemaps Generator; http://www.xml-sitemaps.com) Gecko XML-Sitemaps/1.0	GET	/87-sonora/guaymas/167-termina-riesgo-en-la-petrolera.html	26 requests in less than 10 seconds (max = 10)
2012-01-10	17:52:16	Flooding	85.92.84.232	cellseek.rk8.com	Mozilla/5.0 (compatible; XML Sitemaps Generator; http://www.xml-sitemaps.com) Gecko XML-Sitemaps/1.0	GET	/85-sonora/hermosillo.html	27 requests in less than 10 seconds (max = 10)
2012-01-10	17:52:16	Flooding	85.92.84.232	cellseek.rk8.com	Mozilla/5.0 (compatible; XML Sitemaps Generator; http://www.xml-sitemaps.com) Gecko XML-Sitemaps/1.0	GET	/85-sonora/hermosillo/104-recorre-hermosillo-para-vender-pays.html	28 requests in less than 10 seconds (max = 10)
2012-01-10	17:52:17	Flooding	85.92.84.232	cellseek.rk8.com	Mozilla/5.0 (compatible; XML Sitemaps Generator; http://www.xml-sitemaps.com) Gecko XML-Sitemaps/1.0	GET	/85-sonora/hermosillo/108-disfrutan-de-sus-vacaciones-en-la-fuente-del-parque-madero.html	26 requests in less than 10 seconds (max = 10)
2012-01-10	17:52:17	Flooding	85.92.84.232	cellseek.rk8.com	Mozilla/5.0 (compatible; XML Sitemaps Generator; http://www.xml-sitemaps.com) Gecko XML-Sitemaps/1.0	GET	/85-sonora/hermosillo/113-hay-disponibles-600-mdp-para-transporte-hacienda.html	27 requests in less than 10 seconds (max = 10)
2012-01-10	17:52:18	Flooding	85.92.84.232	cellseek.rk8.com	Mozilla/5.0 (compatible; XML Sitemaps Generator; http://www.xml-sitemaps.com) Gecko XML-Sitemaps/1.0	GET	/programas/local/83-acuerda-ue-ayuda-a-grecia-por-157-mil-mdd.html	26 requests in less than 10 seconds (max = 10)
2012-01-10	17:52:18	Flooding	85.92.84.232	cellseek.rk8.com	Mozilla/5.0 (compatible; XML Sitemaps Generator; http://www.xml-sitemaps.com) Gecko XML-Sitemaps/1.0	GET	/programas/local/82-reporta-blake-61-bajas-del-inm.html	27 requests in less than 10 seconds (max = 10)
2012-01-10	17:52:18	Flooding	85.92.84.232	cellseek.rk8.com	Mozilla/5.0 (compatible; XML Sitemaps Generator; http://www.xml-sitemaps.com) Gecko XML-Sitemaps/1.0	GET	/programas/local/81-vacunarán-contra-sarampión-en-el-aicm-córdova.html	28 requests in less than 10 seconds (max = 10)
2012-01-10	17:52:19	Flooding	85.92.84.232	cellseek.rk8.com	Mozilla/5.0 (compatible; XML Sitemaps Generator; http://www.xml-sitemaps.com) Gecko XML-Sitemaps/1.0	GET	/programas/local/80-establecen-mexico-y-chile-alianza-en-pesca-y-agro.html	26 requests in less than 10 seconds (max = 10)
2012-01-10	17:52:19	Flooding	85.92.84.232	cellseek.rk8.com	Mozilla/5.0 (compatible; XML Sitemaps Generator; http://www.xml-sitemaps.com) Gecko XML-Sitemaps/1.0	GET	/programas/local/79-reconoce-chile-lucha-de-mexico-contra-crimen.html	27 requests in less than 10 seconds (max = 10)
2012-01-10	17:52:19	Flooding	85.92.84.232	cellseek.rk8.com	Mozilla/5.0 (compatible; XML Sitemaps Generator; http://www.xml-sitemaps.com) Gecko XML-Sitemaps/1.0	GET	/2011-10-20-04-03-59/videos/popularvideos.html	28 requests in less than 10 seconds (max = 10)
2012-01-10	17:52:20	Flooding	85.92.84.232	cellseek.rk8.com	Mozilla/5.0 (compatible; XML Sitemaps Generator; http://www.xml-sitemaps.com) Gecko XML-Sitemaps/1.0	GET	/2011-10-20-04-03-59/videos/player/19/4.html	27 requests in less than 10 seconds (max = 10)
2012-01-10	17:52:20	Flooding	85.92.84.232	cellseek.rk8.com	Mozilla/5.0 (compatible; XML Sitemaps Generator; http://www.xml-sitemaps.com) Gecko XML-Sitemaps/1.0	GET	/2011-10-20-04-03-59/videos/category/4.html	28 requests in less than 10 seconds (max = 10)
2012-01-10	17:52:21	Flooding	85.92.84.232	cellseek.rk8.com	Mozilla/5.0 (compatible; XML Sitemaps Generator; http://www.xml-sitemaps.com) Gecko XML-Sitemaps/1.0	GET	/2011-10-20-04-03-59/videos/player/12/4.html	26 requests in less than 10 seconds (max = 10)
2012-01-10	17:52:21	Flooding	85.92.84.232	cellseek.rk8.com	Mozilla/5.0 (compatible; XML Sitemaps Generator; http://www.xml-sitemaps.com) Gecko XML-Sitemaps/1.0	GET	/2011-10-20-04-03-59/videos/player/11/4.html	27 requests in less than 10 seconds (max = 10)
2012-01-10	17:52:21	Flooding	85.92.84.232	cellseek.rk8.com	Mozilla/5.0 (compatible; XML Sitemaps Generator; http://www.xml-sitemaps.com) Gecko XML-Sitemaps/1.0	GET	/2011-10-20-04-03-59/videos/player/13/4.html	28 requests in less than 10 seconds (max = 10)
2012-01-10	17:52:22	Flooding	85.92.84.232	cellseek.rk8.com	Mozilla/5.0 (compatible; XML Sitemaps Generator; http://www.xml-sitemaps.com) Gecko XML-Sitemaps/1.0	GET	/2011-10-20-04-03-59/videos/player/14/4.html	27 requests in less than 10 seconds (max = 10)
2012-01-10	17:52:22	Flooding	85.92.84.232	cellseek.rk8.com	Mozilla/5.0 (compatible; XML Sitemaps Generator; http://www.xml-sitemaps.com) Gecko XML-Sitemaps/1.0	GET	/2011-10-20-04-03-59/videos/player/17/4.html	28 requests in less than 10 seconds (max = 10)
2012-01-10	17:52:23	Flooding	85.92.84.232	cellseek.rk8.com	Mozilla/5.0 (compatible; XML Sitemaps Generator; http://www.xml-sitemaps.com) Gecko XML-Sitemaps/1.0	GET	/2011-10-20-04-03-59/videos/player/18/4.html	26 requests in less than 10 seconds (max = 10)
2012-01-10	17:52:23	Flooding	85.92.84.232	cellseek.rk8.com	Mozilla/5.0 (compatible; XML Sitemaps Generator; http://www.xml-sitemaps.com) Gecko XML-Sitemaps/1.0	GET	/2011-10-20-04-03-59/videos/featuredvideos.html	27 requests in less than 10 seconds (max = 10)
2012-01-10	17:52:23	Flooding	85.92.84.232	cellseek.rk8.com	Mozilla/5.0 (compatible; XML Sitemaps Generator; http://www.xml-sitemaps.com) Gecko XML-Sitemaps/1.0	GET	/2011-10-20-04-03-59/videos/recentvideos.html	28 requests in less than 10 seconds (max = 10)
2012-01-23	23:51:25	Flooding	66.249.71.150	crawl-66-249-71-150.googlebot.com	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	GET	/deportes-accion/92-futbol-futbol/299-cae-eu-ante-japon-en-mundial-femenil.html	10 requests in less than 10 seconds (max = 10)
